Number of files: 500
carryingcap_is,carryingcap_main,crown_age,init_n_main_cls,init_n_main_sps,ana,clado_is,clado_main,ext_is,ext_main,mig_to_is,rng_seed,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,26,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.198167,2.66204e-07,3.13549,0.00120302,5.37629e-06,-200.036,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,26,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.296657,9.21545e-10,2.25535,0.00114069,0.0897444,-187.985,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,26,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.296657,9.21545e-10,2.25535,0.00114069,0.0897444,-187.985,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,26,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.296657,9.21545e-10,2.25535,0.00114069,0.0897444,-187.985,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,26,0.321847,2.20491e-05,4.00001,0.000601917,7.72411e-08,-114.163,5,0,0.186138,3.39606e-06,3.25431,0.00121109,6.10885e-06,-194.743,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,27,0.321847,2.20491e-05,4.00001,0.000601917,7.72411e-08,-114.163,5,0,0.408535,0.0379247,3.22352,0.000974117,4.39799e-08,-158.906,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,27,0.321847,2.20491e-05,4.00001,0.000601917,7.72411e-08,-114.163,5,0,0.119089,6.40329e-08,5,0.000935386,0.0308281,-163.418,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,27,0.583935,2.56593e-10,2.05952,0.00107216,1.33232e-06,-171.411,5,0,0.52327,7.28072e-08,2.0633,0.000939498,0.0638359,-152.358,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,27,0.583935,2.56593e-10,2.05952,0.00107216,1.33232e-06,-171.411,5,0,0.52327,7.28072e-08,2.0633,0.000939498,0.0638359,-152.358,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,27,0.38342,0.0660939,4.21949,0.000976765,68081.4,-148.858,5,0,0.114144,1.15334e-07,8.67668,0.000735413,0.0800733,-139.047,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,28,0.1954,0.0157059,4.45293,0.00107032,2.72095e-06,-180.3,5,0,0.280016,0.0279551,3.19312,0.00111374,0.098244,-172.462,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,28,0.136699,4.64687e-09,6.55637,0.00100114,1.72615e-06,-184.781,5,0,0.55333,0.048393,3.07359,0.00120813,2.80514e-06,-178.3,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,28,0.196771,0.0202683,4.61975,0.000942432,9.60506e-07,-163.114,5,0,0.254479,0.0235467,3.23239,0.000952442,0.085852,-153.613,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,28,0.196771,0.0202683,4.61975,0.000942432,9.60506e-07,-163.114,5,0,0.465358,1.03612e-07,2.04927,0.000863576,0.121356,-131.647,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,28,0.365109,0.0461724,4.36996,0.000919053,89557.7,-149.392,5,0,0.365109,0.0461724,4.36996,0.000919053,89557.7,-149.392,5,0
NA
NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,29,0.365109,0.0461724,4.36996,0.000919053,89557.7,-149.392,5,0,0.069021,8.74487e-07,50285.8,0.00106873,0.0511903,-191.482,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,29,0.143833,2.24329e-06,11.9492,0.000865931,315.387,-167.75,5,0,0.143833,2.24329e-06,11.9492,0.000865931,315.387,-167.75,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,30,0.101233,6.63074e-06,7.46749,0.000931323,3.97848e-06,-169.426,5,0,0.364795,0.109027,4.63231,0.00122882,4.48523e-07,-156.888,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,30,2.3779,1.92615e-05,2.00438,0.00100366,3595.32,-137.14,5,0,7.22245,0.0114488,1.08565,0.00102812,70817.1,-140.817,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,30,0.12206,4.90714e-06,20.4417,0.000800759,5.93494e-06,-158.598,5,0,0.111568,9.42939e-08,3.99992,0.000935679,0.0805781,-151.702,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,30,0.12206,4.90714e-06,20.4417,0.000800759,5.93494e-06,-158.598,5,0,0.118116,3.11259e-09,10.5375,0.000801068,0.0927255,-156.311,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,30,0.157066,3.24621e-07,6.16208,0.000874274,7.76963e-05,-170.539,5,0,2.39627,0.0807948,2.04311,0.00111795,22041.2,-154.683,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,31,0.145164,3.95292e-06,6.13416,0.000736607,8.61637e-06,-147.942,5,0,0.371376,0.0673401,3.20715,0.00142501,0.209547,-178.555,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,31,0.765988,0.0989421,3.10426,0.00115973,1.42244e-06,-155.869,5,0,0.277117,0.0169956,3.54816,0.000710284,0.123936,-124.837,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,31,0.399269,0.0285771,3.63141,0.000726164,9.6427e-07,-128.281,5,0,0.277117,0.0169956,3.54816,0.000710284,0.123936,-124.837,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,31,0.280807,1.42658e-05,3.99973,0.000601791,299.381,-118.625,5,0,0.333427,0.0119895,3.44993,0.00062522,13918.2,-114.823,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,31,0.319111,0.0394533,4.22511,0.00106177,1.94323e-07,-170.393,5,0,0.31873,0.00677301,3.12566,0.00130028,0.272951,-194.94,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,32,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.111024,1.2111e-08,3.64841,0.00107026,0.0566284,-172.37,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,32,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.111024,1.2111e-08,3.64841,0.00107026,0.0566284,-172.37,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,32,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.111024,1.2111e-08,3.64841,0.00107026,0.0566284,-172.37,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,32,0.261237,0.0617385,5.47889,0.00124996,5.71593e-07,-193.698,5,0,0.228434,0.0514904,5.57943,0.00121951,0.839583,-191.825,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,32,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.168212,3.76312e-06,3.44188,0.00100371,0.0848577,-169.845,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,33,2.11183,0.0119919,2.01262,0.000950852,6.95548e-07,-141.183,5,0,2.99147,0.0251471,2.00495,0.000959495,44.1267,-138.671,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,33,0.42734,3.39158e-06,2.18627,0.000872316,2.60017e-07,-139.661,5,0,0.465358,1.03612e-07,2.04927,0.000863576,0.121356,-131.647,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,33,0.291157,0.0509101,5.59395,0.000868021,2.58194e-08,-146.071,5,0,0.358042,0.0410217,4.31205,0.000830491,33.496,-133.005,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,33,0.321847,2.20491e-05,4.00001,0.000601917,7.72411e-08,-114.163,5,0,0.371376,0.0673401,3.20715,0.00142501,0.209547,-178.555,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,34,0.751221,0.0773207,3.1402,0.00102189,48126.7,-159.905,5,0,0.373409,1.34686e-07,2.1839,0.000875168,0.0503023,-146.569,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,34,0.751221,0.0773207,3.1402,0.00102189,48126.7,-159.905,5,0,0.278679,0.0448562,3.2217,0.00103049,8725.06,-146.881,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,34,0.254967,0.0125623,3.15144,0.000913708,1.83744e-07,-152.974,5,0,0.237633,2.04768e-08,2.18847,0.00113904,0.0764441,-170.211,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,34,0.254967,0.0125623,3.15144,0.000913708,1.83744e-07,-152.974,5,0,0.162987,5.50059e-09,7.59338,0.00066779,0.0656302,-143.1,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,34,0.399269,0.0285771,3.63141,0.000726164,9.6427e-07,-128.281,5,0,0.583586,0.0465496,3.17883,0.000969129,2.66034e-06,-157.824,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,35,0.751221,0.0773207,3.1402,0.00102189,48126.7,-159.905,5,0,0.136572,2.15774e-08,4.73159,0.000936586,5.54755e-07,-173.839,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,35,0.254967,0.0125623,3.15144,0.000913708,1.83744e-07,-152.974,5,0,0.237633,2.04768e-08,2.18847,0.00113904,0.0764441,-170.211,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,35,0.254967,0.0125623,3.15144,0.000913708,1.83744e-07,-152.974,5,0,0.237633,2.04768e-08,2.18847,0.00113904,0.0764441,-170.211,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,35,0.399269,0.0285771,3.63141,0.000726164,9.6427e-07,-128.281,5,0,0.196165,0.0383545,8.41666,0.000926619,4.47246e-08,-156.352,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,36,0.2755,0.0753844,4.49816,0.00087961,21007.3,-131.185,5,0,0.583957,2.31215e-08,2.05099,0.000871403,2502.61,-139.322,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,36,0.947157,0.179102,5.71641,0.00051874,90318.9,-95.8226,5,0,0.180043,0.0149923,3.32824,0.000715139,14322.6,-122.021,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,36,0.947157,0.179102,5.71641,0.00051874,90318.9,-95.8226,5,0,0.189159,2.34345e-06,3.72429,0.000867088,1.51282e-05,-153.312,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,36,0.947157,0.179102,5.71641,0.00051874,90318.9,-95.8226,5,0,0.947157,0.179102,5.71641,0.00051874,90318.9,-95.8226,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,37,0.266789,0.0166767,3.11032,0.000856579,3.74679e-09,-147.995,5,0,0.237633,2.04768e-08,2.18847,0.00113904,0.0764441,-170.211,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,37,1.08438,1.25309e-06,2.03679,0.000808511,3.52424e-05,-129.825,5,0,0.727771,6.26139e-08,2.01765,0.000805966,0.129745,-124.603,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,37,0.278848,0.0203866,3.15084,0.00101214,7.74248e-08,-164.043,5,0,0.406364,0.00780507,2.08016,0.00117155,0.0417024,-175.624,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,37,0.163973,1.88318e-07,5.00003,0.000869596,2.47981e-06,-171.124,5,0,0.191332,3.32166e-05,5,0.000667999,1.68119e-05,-129.506,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,37,0.163973,1.88318e-07,5.00003,0.000869596,2.47981e-06,-171.124,5,0,0.310531,0.00132959,3.07654,0.000942964,0.0652966,-172.074,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,38,0.163973,1.88318e-07,5.00003,0.000869596,2.47981e-06,-171.124,5,0,0.647943,3.84033e-07,2.05659,0.000937937,0.0880217,-144.126,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,38,0.163973,1.88318e-07,5.00003,0.000869596,2.47981e-06,-171.124,5,0,0.310531,0.00132959,3.07654,0.000942964,0.0652966,-172.074,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,38,0.23211,0.0104806,3.11125,0.00111617,2.20333e-06,-181.626,5,0,0.314783,0.025453,3.08586,0.00117236,0.0635169,-180.927,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,38,0.163345,2.73379e-05,6.04903,0.000732382,1.31584e-05,-143.306,5,0,0.377581,0.112731,4,0.00135246,0.136354,-158.547,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,38,0.196297,2.79317e-05,4.10913,0.000800032,6.8989e-06,-149.726,5,0,1.08267,4.5316e-07,2.01962,0.0010056,1.25976e-08,-152.067,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,39,0.113534,1.59173e-05,10.225,0.00100022,3.44692e-05,-197.985,5,0,0.178763,6.85607e-05,4.0001,0.000801845,9.99385e-06,-143.497,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,39,0.113534,1.59173e-05,10.225,0.00100022,3.44692e-05,-197.985,5,0,0.178763,6.85607e-05,4.0001,0.000801845,9.99385e-06,-143.497,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,39,0.186586,1.47553e-05,4.99999,0.000669984,5.81151e-06,-129.875,5,0,0.191332,3.32166e-05,5,0.000667999,1.68119e-05,-129.506,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,39,0.210504,4.74987e-09,4.9998,0.00080007,1.26345e-08,-158.761,5,0,0.173796,1.98018e-06,4.99999,0.000801937,0.150939,-155.278,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,39,1.0175,0.102548,3.05061,0.00136372,27061.8,-194.309,5,0,1.0175,0.102548,3.05061,0.00136372,27061.8,-194.309,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,40,0.171877,0.00110859,6.39317,0.000738757,4.80292e-07,-150.557,5,0,0.0772541,1.95511e-08,6.99318,0.000865113,0.14394,-145.581,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,40,0.12206,4.90714e-06,20.4417,0.000800759,5.93494e-06,-158.598,5,0,0.118116,3.11259e-09,10.5375,0.000801068,0.0927255,-156.311,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,40,0.397166,0.125646,6.00073,0.000957935,6.54912e-06,-131.559,5,0,0.131674,0.0320314,6.3844,0.000776646,0.824941,-116.327,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,40,0.397166,0.125646,6.00073,0.000957935,6.54912e-06,-131.559,5,0,0.359384,0.148143,6.78901,0.00105303,0.126588,-128.314,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,40,0.196102,1.98351e-06,4.99995,0.000936553,2.71101e-06,-169.47,5,0,0.196102,1.98351e-06,4.99995,0.000936553,2.71101e-06,-169.47,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,41,0.159527,2.20695e-07,9.55041,0.000734193,7.16834e-08,-167.781,5,0,0.175091,1.00772e-05,8.0001,0.000732649,0.000132815,-160.468,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,41,0.264278,9.55726e-07,4.43157,0.00073973,5.3138e-09,-149.203,5,0,0.235785,2.17992e-06,4.79874,0.000731571,1.68181e-07,-146.895,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,41,1.08438,1.25309e-06,2.03679,0.000808511,3.52424e-05,-129.825,5,0,0.120268,8.29643e-06,9.39961,0.000931655,5.11455e-06,-180.158,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,41,0.409977,0.107301,5.58232,0.000990922,1.02867e-05,-158.166,5,0,2.16165,0.0191671,2.02586,0.000684122,288098,-114.78,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,41,0.409977,0.107301,5.58232,0.000990922,1.02867e-05,-158.166,5,0,0.409977,0.107301,5.58232,0.000990922,1.02867e-05,-158.166,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,42,0.189934,6.1157e-09,3.34741,0.000870008,1.85401e-08,-150.968,5,0,0.119273,9.95276e-08,7.83074,0.00073473,0.0878859,-141.517,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,42,0.189934,6.1157e-09,3.34741,0.000870008,1.85401e-08,-150.968,5,0,0.30738,0.0384837,3.21465,0.000996922,0.0352459,-145.865,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,42,0.189934,6.1157e-09,3.34741,0.000870008,1.85401e-08,-150.968,5,0,0.406364,0.00780507,2.08016,0.00117155,0.0417024,-175.624,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,42,0.189934,6.1157e-09,3.34741,0.000870008,1.85401e-08,-150.968,5,0,0.150969,1.00789e-07,5.0728,0.00100392,0.104423,-184.674,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,43,0.550891,0.0814738,3.10346,0.00141724,1.33824e-07,-186.846,5,0,0.813565,0.0293006,2.07943,0.00122159,0.340627,-175.004,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,43,0.293388,0.0762105,4.33268,0.0014969,1.05105e-07,-201.753,5,0,0.323013,0.0591975,3.17436,0.00140944,0.0428183,-191.061,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,43,0.163911,2.06749e-06,9.70606,0.000798333,8.38228e-06,-162.88,5,0,0.0772541,1.95511e-08,6.99318,0.000865113,0.14394,-145.581,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,43,0.163911,2.06749e-06,9.70606,0.000798333,8.38228e-06,-162.88,5,0,0.0772541,1.95511e-08,6.99318,0.000865113,0.14394,-145.581,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,43,0.163911,2.06749e-06,9.70606,0.000798333,8.38228e-06,-162.88,5,0,2.78204,0.0177063,1.12817,0.00140814,3.03768e-06,-184.743,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,44,0.163911,2.06749e-06,9.70606,0.000798333,8.38228e-06,-162.88,5,0,637.292,0.0149514,1.00052,0.000977377,8.83464e-09,-136.904,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,44,0.517223,0.10463,4.20557,0.00122392,371657,-177.333,5,0,0.27122,0.0207704,3.44259,0.00108317,0.0317093,-171.993,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,44,0.517223,0.10463,4.20557,0.00122392,371657,-177.333,5,0,0.526913,0.0834063,3.46984,0.00116741,41296.9,-171.787,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,44,0.197089,0.011842,4.55712,0.000912458,9.30422e-06,-161.723,5,0,0.220301,0.050437,4.71765,0.00106038,0.00686313,-158.639,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,44,0.21595,1.14447e-06,4.92507,0.00100275,0.000232724,-191.301,5,0,0.143761,2.64032e-06,8.25683,0.000600725,0.0625311,-116.919,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,45,1.13804,1.38509e-05,2.05901,0.0009353,2.45645e-06,-144.77,5,0,0.310589,0.0843927,3.99991,0.00126293,3.71246e-07,-157.481,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,45,0.121488,3.25014e-08,15.2747,0.000800439,2.393e-07,-156.689,5,0,1221.29,1.06945e-07,1.00014,0.00100751,0.132211,-147.848,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,45,1.13804,1.38509e-05,2.05901,0.0009353,2.45645e-06,-144.77,5,0,1.05863,0.0330974,2.05695,0.00100086,9.80867e-06,-144.83,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,45,1.13804,1.38509e-05,2.05901,0.0009353,2.45645e-06,-144.77,5,0,0.330465,0.0717418,4.24417,0.00127188,66.6378,-174.127,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,45,1.13804,1.38509e-05,2.05901,0.0009353,2.45645e-06,-144.77,5,0,0.121488,3.25014e-08,15.2747,0.000800439,2.393e-07,-156.689,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,46,0.145899,8.62847e-06,7.07522,0.000735907,6.26538e-08,-147.114,5,0,0.119273,9.95276e-08,7.83074,0.00073473,0.0878859,-141.517,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,46,0.145899,8.62847e-06,7.07522,0.000735907,6.26538e-08,-147.114,5,0,0.371376,0.0673401,3.20715,0.00142501,0.209547,-178.555,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,46,0.118312,2.2045e-06,9.50007,0.00100205,3.36314e-06,-187.473,5,0,0.225094,1.01996e-08,7.00022,0.000735677,0.0773471,-146.56,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,46,0.118312,2.2045e-06,9.50007,0.00100205,3.36314e-06,-187.473,5,0,0.109313,1.35836e-06,10.6766,0.000999658,0.159634,-180.865,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,46,0.118312,2.2045e-06,9.50007,0.00100205,3.36314e-06,-187.473,5,0,0.916459,0.0420559,2.1236,0.000955734,0.669335,-141.149,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,47,0.234253,1.29651e-05,5.68573,0.000806644,6.91167e-08,-158.826,5,0,0.323215,0.0350576,4.36972,0.00104524,20219.2,-164.981,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,47,0.234253,1.29651e-05,5.68573,0.000806644,6.91167e-08,-158.826,5,0,0.220301,0.050437,4.71765,0.00106038,0.00686313,-158.639,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,47,0.768695,0.0549304,3.04911,0.00119215,6.48447e-07,-180.355,5,0,0.55333,0.048393,3.07359,0.00120813,2.80514e-06,-178.3,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,47,0.219635,0.0270262,4.47015,0.000964418,8.78512e-09,-155.745,5,0,0.48532,2.43462e-07,2.05324,0.00107712,0.0892384,-164.435,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,48,0.173309,3.4196e-06,4.55375,0.000734485,9.19881e-06,-146.541,5,0,637.292,0.0149514,1.00052,0.000977377,8.83464e-09,-136.904,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,48,0.173309,3.4196e-06,4.55375,0.000734485,9.19881e-06,-146.541,5,0,637.292,0.0149514,1.00052,0.000977377,8.83464e-09,-136.904,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,48,0.173309,3.4196e-06,4.55375,0.000734485,9.19881e-06,-146.541,5,0,0.440421,0.0606501,4.2303,0.000865751,1.34237e-06,-151.067,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,48,0.173309,3.4196e-06,4.55375,0.000734485,9.19881e-06,-146.541,5,0,0.440421,0.0606501,4.2303,0.000865751,1.34237e-06,-151.067,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,48,0.173309,3.4196e-06,4.55375,0.000734485,9.19881e-06,-146.541,5,0,0.440421,0.0606501,4.2303,0.000865751,1.34237e-06,-151.067,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,49,0.17976,3.31657e-06,8.50283,0.000599701,8.99846e-06,-123.683,5,0,0.143761,2.64032e-06,8.25683,0.000600725,0.0625311,-116.919,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,49,0.678699,0.128009,4.59759,0.00112742,22507.8,-165.93,5,0,0.390502,0.0507889,3.64772,0.0010123,136412,-153.649,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,49,0.323453,0.0143747,3.28568,0.0009761,2.6248e-05,-156.309,5,0,0.365109,0.0461724,4.36996,0.000919053,89557.7,-149.392,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,49,0.134933,3.33947e-09,4.93303,0.00107434,6.82813e-09,-180.864,5,0,0.293955,0.0691931,4.37128,0.00119448,8.28986e-08,-166.331,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,50,0.134933,3.33947e-09,4.93303,0.00107434,6.82813e-09,-180.864,5,0,0.293955,0.0691931,4.37128,0.00119448,8.28986e-08,-166.331,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,50,0.134933,3.33947e-09,4.93303,0.00107434,6.82813e-09,-180.864,5,0,0.293955,0.0691931,4.37128,0.00119448,8.28986e-08,-166.331,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,50,0.134933,3.33947e-09,4.93303,0.00107434,6.82813e-09,-180.864,5,0,0.293955,0.0691931,4.37128,0.00119448,8.28986e-08,-166.331,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,51,0.163345,2.73379e-05,6.04903,0.000732382,1.31584e-05,-143.306,5,0,0.361105,0.0911232,4.31631,0.00161652,4.13889e-06,-210.077,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,51,0.163345,2.73379e-05,6.04903,0.000732382,1.31584e-05,-143.306,5,0,0.333691,0.0441646,4.18987,0.00107692,1.06935,-172.865,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,51,0.163345,2.73379e-05,6.04903,0.000732382,1.31584e-05,-143.306,5,0,0.333691,0.0441646,4.18987,0.00107692,1.06935,-172.865,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,51,0.235833,1.55554e-06,4.00014,0.000872465,3.33715e-08,-162.549,5,0,0.178635,0.00499692,3.77297,0.000891123,6.30907e-06,-151.624,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,51,0.235833,1.55554e-06,4.00014,0.000872465,3.33715e-08,-162.549,5,0,0.178635,0.00499692,3.77297,0.000891123,6.30907e-06,-151.624,5,0
