carryingcap_is,carryingcap_main,crown_age,init_n_main_cls,init_n_main_sps,ana,clado_is,clado_main,ext_is,ext_main,mig_to_is,rng_seed,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,63,0.060507,2.28193e-05,5.88351,0.001135,1080.96,-165.186,5,0,0.266764,0.0794988,3,0.00120772,0.326322,-138.044,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,64,0.0778032,4.47539e-08,3.93534,0.000935881,0.243275,-147.395,5,0,0.0836509,0.0919274,4.03784,0.00156028,0.956776,-129.161,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,64,0.0778032,4.47539e-08,3.93534,0.000935881,0.243275,-147.395,5,0,0.110223,0.0257486,3.00002,0.00115417,0.212215,-152.835,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,64,0.0778032,4.47539e-08,3.93534,0.000935881,0.243275,-147.395,5,0,0.0836509,0.0919274,4.03784,0.00156028,0.956776,-129.161,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,64,0.0257589,0.00706211,567401,0.00104705,0.177731,-141.689,5,0,0.163139,0.0609804,3.00003,0.00135264,45.8406,-144.378,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,65,0.0257589,0.00706211,567401,0.00104705,0.177731,-141.689,5,0,0.0257589,0.00706211,567401,0.00104705,0.177731,-141.689,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,65,0.120783,0.0852472,2.99997,0.00158147,74231.2,-138.064,5,0,0.103346,2.34339e-08,2.99998,0.00093531,0.136809,-149.172,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,65,0.0632923,1.55105e-08,2.86546e+06,0.000801476,0.211382,-135.328,5,0,0.159648,0.0280409,5.18919,0.000832023,30.5883,-124.82,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,65,0.0632923,1.55105e-08,2.86546e+06,0.000801476,0.211382,-135.328,5,0,0.0632923,1.55105e-08,2.86546e+06,0.000801476,0.211382,-135.328,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,66,0.0429712,3.10625e-06,74005.4,0.000931175,0.217906,-147.418,5,0,0.0433052,6.59635e-06,14309.6,0.000929249,0.227927,-147.08,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,66,0.0546352,2.1931e-07,68.671,0.000933557,0.171145,-153.563,5,0,0.0560847,1.63136e-07,44.9003,0.000932486,0.181623,-153.105,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,66,0.0658159,0.0533043,4.10548e+06,0.00134294,0.0974019,-153.463,5,0,0.129738,6.7026e-06,4.00028,0.00080173,0.0945526,-139.949,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,66,0.0658159,0.0533043,4.10548e+06,0.00134294,0.0974019,-153.463,5,0,0.152463,6.98831e-08,4.00017,0.000733343,375.663,-122.303,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,67,0.0658159,0.0533043,4.10548e+06,0.00134294,0.0974019,-153.463,5,0,0.313251,0.285959,4.8874,0.00294914,0.308849,-141.458,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,67,0.0200059,1.68751e-06,2.9942e+06,0.00119844,0.119657,-169.084,5,0,0.0259459,0.0422748,163059,0.00157632,0.14709,-166.008,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,67,0.0701033,0.0244884,20.2281,0.00106932,0.746042,-146.34,5,0,0.143418,1.07266e-05,5.00004,0.000867793,1.38169,-140.113,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,67,0.0543116,7.66389e-07,11.1454,0.00113423,0.205203,-170.228,5,0,0.0736296,0.0435544,7.78632,0.00144765,0.278531,-166.706,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,68,0.0732636,0.00322504,11.2784,0.000815175,0.258993,-132.968,5,0,0.0888387,0.0217425,7.66548,0.000899072,0.296019,-132.109,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,68,0.0882176,0.00541175,inf,0.000753882,0.224375,-134.07,5,0,0.0968655,0.0282151,inf,0.00084513,0.258081,-132.996,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,68,0.142018,1.57577e-06,3,0.000668608,0.213725,-115.13,5,0,0.13897,3.15824e-08,5.49031,0.000667264,24.8574,-114.475,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,68,0.142018,1.57577e-06,3,0.000668608,0.213725,-115.13,5,0,0.0535801,3.39651e-08,6.31272,0.000865887,0.220403,-135.572,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,69,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,69,0.102977,1.76482e-08,2.95032,0.00100446,2954.53,-145.809,5,0,0.102977,1.76482e-08,2.95032,0.00100446,2954.53,-145.809,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,69,0.0585355,5.95691e-08,5.33287,0.00106863,0.0810382,-168.778,5,0,0.0824993,4.86052e-08,4.13552,0.00107061,0.133682,-164.643,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,69,0.0362278,3.64702e-05,1.82817e+06,0.00106165,0.232208,-159.69,5,0,0.059988,1.26331e-07,10.3543,0.000734983,10.5706,-115.933,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,70,0.0362278,3.64702e-05,1.82817e+06,0.00106165,0.232208,-159.69,5,0,0.0471535,0.05221,5.95239e+06,0.00145203,0.390041,-154.648,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,70,0.0251664,5.8743e-09,6.72135,0.00133709,0.158333,-185.192,5,0,0.0278547,1.35044e-06,5.74613,0.00133436,0.192442,-183.016,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,70,0.0432905,4.32949e-09,6.26686,0.00133588,0.226574,-195.66,5,0,0.0912305,0.121615,25.2276,0.00198415,0.507057,-154.211,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,70,0.0432905,4.32949e-09,6.26686,0.00133588,0.226574,-195.66,5,0,0.0458636,8.66675e-08,5.88606,0.00133845,0.26783,-193.786,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,71,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,71,0.160619,0.0329994,4,0.000700017,36711.8,-100.527,5,0,0.10843,9.67302e-09,2.94098,0.000936331,0.180487,-147.314,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,71,0.0765702,3.87799e-09,40.683,0.000799164,3475.53,-137.313,5,0,0.0765702,3.87799e-09,40.683,0.000799164,3475.53,-137.313,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,71,0.135147,5.15024e-05,4.00002,0.000802291,3535.33,-133.156,5,0,0.135147,5.15024e-05,4.00002,0.000802291,3535.33,-133.156,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,72,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,72,0.0922689,1.11658e-11,18.7124,0.000667197,0.159436,-123.039,5,0,0.0922689,1.11658e-11,18.7124,0.000667197,0.159436,-123.039,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,72,NA
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,72,0.0890107,9.43002e-08,15.034,0.000666999,0.265417,-123.005,5,0,0.103116,5.07132e-09,11.611,0.000667153,4.46794,-118.802,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,73,0.0304266,6.55449e-06,12.5594,0.00133663,0.139506,-187.909,5,0,0.0337449,9.19933e-08,8.74996,0.00133433,0.158035,-186.468,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,73,1232.39,0.0271166,1.00003,0.00135638,0.383196,-148.981,5,0,9.47776,0.0360271,1.00403,0.00143029,0.46564,-147.835,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,73,0.0194083,3.41697e-07,1.27397e+06,0.000979383,0.357723,-136.729,5,0,0.0197754,2.23257e-06,52864.9,0.000998019,0.435449,-135.541,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,73,0.0194083,3.41697e-07,1.27397e+06,0.000979383,0.357723,-136.729,5,0,0.0197754,2.23257e-06,52864.9,0.000998019,0.435449,-135.541,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,74,0.057285,5.07581e-08,16.4585,0.000933266,0.12189,-150.748,5,0,0.0605517,5.6153e-09,14.6321,0.000932128,0.133341,-150.029,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,74,0.128344,3.94926e-07,3,0.000935918,0.104457,-150.053,5,0,0.145179,0.193212,inf,0.00217027,0.366716,-146.734,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,74,0.128344,3.94926e-07,3,0.000935918,0.104457,-150.053,5,0,0.145179,0.193212,inf,0.00217027,0.366716,-146.734,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,74,0.128344,3.94926e-07,3,0.000935918,0.104457,-150.053,5,0,0.152291,2.52198e-06,2.9999,0.000934272,0.154935,-146.857,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,75,0.0723768,6.31976e-06,5.24627,0.00113843,0.458097,-169.706,5,0,0.0727399,2.00213e-08,5.22475,0.00113558,0.471617,-169.545,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,75,0.0723768,6.31976e-06,5.24627,0.00113843,0.458097,-169.706,5,0,0.126245,2.1064e-06,4.00002,0.000802736,0.137235,-140.056,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,75,0.0723768,6.31976e-06,5.24627,0.00113843,0.458097,-169.706,5,0,0.126245,2.1064e-06,4.00002,0.000802736,0.137235,-140.056,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,75,NA
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,76,0.0541103,1.63359e-07,inf,0.000799483,0.159673,-129.125,5,0,0.0597595,0.00202099,1.04609e+06,0.000809121,0.2797,-126.121,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,76,0.0694543,5.76911e-09,371988,0.000866948,0.245109,-150.699,5,0,0.1302,1.97513e-08,2.99997,0.00080201,0.399699,-125.236,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,76,0.0770192,5.22604e-07,2.99955,0.000868675,0.160064,-131.003,5,0,0.068016,6.72687e-08,1.17102e+06,0.000799123,0.190745,-135.949,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,76,0.122828,2.74325e-07,6.54931,0.000667954,0.22647,-117.911,5,0,0.068016,6.72687e-08,1.17102e+06,0.000799123,0.190745,-135.949,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,77,0.122828,2.74325e-07,6.54931,0.000667954,0.22647,-117.911,5,0,5.37934,0.0535945,1.00805,0.00130155,0.111071,-133.995,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,77,0.0963433,2.4476e-08,5.40612,0.000803116,0.418878,-134.761,5,0,0.0965212,2.30993e-10,5.40105,0.00080156,0.425167,-134.695,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,77,0.0987508,5.03929e-08,4,0.000667202,0.122799,-113.637,5,0,0.104458,9.10923e-09,4.00001,0.000666684,0.144324,-112.728,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,77,0.0987508,5.03929e-08,4,0.000667202,0.122799,-113.637,5,0,0.104458,9.10923e-09,4.00001,0.000666684,0.144324,-112.728,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,78,0.0451168,8.14236e-08,13.6677,0.00100331,0.155643,-153.089,5,0,0.0464322,6.91913e-08,12.2317,0.00100264,0.161356,-152.748,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,78,0.0769651,8.50029e-06,3.00021,0.00113698,0.158212,-167.032,5,0,0.0895613,5.41191e-09,2.99998,0.0011357,0.257395,-162.985,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,78,0.0753813,1.90894e-09,3.00003,0.000869184,4077.81,-121.975,5,0,0.0753813,1.90894e-09,3.00003,0.000869184,4077.81,-121.975,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,78,0.0856406,5.4975e-07,3,0.000932373,0.223815,-144.459,5,0,0.0605517,5.6153e-09,14.6321,0.000932128,0.133341,-150.029,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,79,0.0987262,0.00528721,3.30689,0.000756427,0.385423,-115.024,5,0,0.0521278,1.33307e-07,9.53862e+06,0.00093261,0.227223,-145.801,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,79,0.0770192,5.22604e-07,2.99955,0.000868675,0.160064,-131.003,5,0,0.068016,6.72687e-08,1.17102e+06,0.000799123,0.190745,-135.949,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,79,0.122828,2.74325e-07,6.54931,0.000667954,0.22647,-117.911,5,0,5.37934,0.0535945,1.00805,0.00130155,0.111071,-133.995,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,79,0.0781233,2.30208e-07,180296,0.00073126,0.876486,-129.749,5,0,0.0782743,3.40086e-08,8.7872e+06,0.000733354,4.34762,-129.42,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,80,0.200215,0.134673,3.29242,0.0012434,0.449968,-104.505,5,0,0.316871,0.193368,3,0.00148051,69.7524,-98.9219,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,80,0.0454834,1.1299e-08,13426.2,0.001001,0.208363,-156.774,5,0,0.167397,0.106056,7.7078,0.00116915,67.0797,-121.096,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,80,0.0454834,1.1299e-08,13426.2,0.001001,0.208363,-156.774,5,0,0.0479503,8.94044e-06,3.80907e+06,0.0010047,0.305679,-154.139,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,80,0.0924328,4.39348e-06,inf,0.000601442,0.120716,-121.739,5,0,0.175588,1.35692e-06,3.93644,0.000669224,0.254394,-118.554,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,81,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,81,0.0924328,4.39348e-06,inf,0.000601442,0.120716,-121.739,5,0,0.0775318,4.03629e-06,16.477,0.000728763,0.215441,-133.709,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,81,0.0924328,4.39348e-06,inf,0.000601442,0.120716,-121.739,5,0,0.096611,1.56112e-05,inf,0.000599312,0.17979,-120.259,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,81,0.0931441,4.66814e-08,9.99735,0.000665613,3571.56,-115.915,5,0,0.0931441,4.66814e-08,9.99735,0.000665613,3571.56,-115.915,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,82,0.0931441,4.66814e-08,9.99735,0.000665613,3571.56,-115.915,5,0,0.0317565,3.11321e-08,12923.9,0.000933414,0.210484,-136.455,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,82,0.0442252,3.2171e-08,15.8003,0.000999938,0.068055,-150.913,5,0,0.0548219,0.00469547,8.50971,0.00102929,0.0833089,-149.561,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,82,0.0442252,3.2171e-08,15.8003,0.000999938,0.068055,-150.913,5,0,0.0992015,0.000525279,5,0.000736293,0.252462,-118.428,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,82,0.0469619,3.08245e-05,28530.9,0.000931082,0.167315,-144.57,5,0,74.5778,1.7231e-11,1.00087,0.000940365,16.9432,-126.536,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,83,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,83,0.0469619,3.08245e-05,28530.9,0.000931082,0.167315,-144.57,5,0,0.0469619,3.08245e-05,28530.9,0.000931082,0.167315,-144.57,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,83,642.556,0.115764,1.00013,0.00162392,799.901,-116.466,5,0,0.041001,0.0260439,326593,0.00101762,0.11313,-130.846,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,83,642.556,0.115764,1.00013,0.00162392,799.901,-116.466,5,0,0.0917546,5.62361e-08,3,0.00107028,0.165971,-159.334,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,84,642.556,0.115764,1.00013,0.00162392,799.901,-116.466,5,0,0.041001,0.0260439,326593,0.00101762,0.11313,-130.846,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,84,642.556,0.115764,1.00013,0.00162392,799.901,-116.466,5,0,20694.3,0.0736197,1.00001,0.00136518,0.148442,-134.462,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,84,642.556,0.115764,1.00013,0.00162392,799.901,-116.466,5,0,642.556,0.115764,1.00013,0.00162392,799.901,-116.466,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,84,0.0350534,1.67934e-05,84269.5,0.00106772,0.355527,-157.329,5,0,0.0886947,4.10704e-10,13.6581,0.000933289,0.237801,-166.829,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,85,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,249466,4.19372e-11,1,0.000805168,11.983,-110.507,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,85,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,249466,4.19372e-11,1,0.000805168,11.983,-110.507,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,85,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,0.122528,0.0467827,3.49654,0.00102221,0.220707,-125.293,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,85,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,249466,4.19372e-11,1,0.000805168,11.983,-110.507,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,86,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,0.109191,1.01311e-07,6.78889,0.000800636,0.320355,-138.968,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,86,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,0.105103,0.00908254,4.99984,0.000769683,0.224212,-125.336,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,86,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,0.124936,0.0687745,2.98877,0.00154109,0.352704,-154.94,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,86,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,0.109191,1.01311e-07,6.78889,0.000800636,0.320355,-138.968,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,87,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,249466,4.19372e-11,1,0.000805168,11.983,-110.507,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,87,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,249466,4.19372e-11,1,0.000805168,11.983,-110.507,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,87,0.103283,7.68047e-08,7.20728,0.000801646,0.263337,-140.26,5,0,0.118168,0.0547681,4.23979,0.00123955,0.867538,-135.559,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,87,1625.64,1.67864e-07,1.00007,0.000940458,0.519318,-135.198,5,0,1625.64,1.67864e-07,1.00007,0.000940458,0.519318,-135.198,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,88,0.109655,5.99002e-08,3.99836,0.00106467,0.19801,-174.488,5,0,0.114694,1.20894e-07,3.91456,0.00107428,0.226306,-173.397,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,88,NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,88,0.0997889,1.62518e-09,5.78592,0.000667819,0.18933,-118.349,5,0,0.0997889,1.62518e-09,5.78592,0.000667819,0.18933,-118.349,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,88,0.0897374,1.32605e-07,7.5977,0.000734445,0.155338,-133.289,5,0,0.114758,2.58261e-08,6.56445,0.000734231,4.30136,-126.763,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,89,0.0752771,0.153741,inf,0.00221718,0.239513,-145.432,5,0,0.0773291,0.160135,42711.6,0.00227977,0.247535,-144.996,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,89,0.0704836,0.0748804,9.52781,0.00141764,111309,-131.714,5,0,0.0704836,0.0748804,9.52781,0.00141764,111309,-131.714,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,89,0.0792043,6.42486e-06,inf,0.000798449,0.124107,-144.091,5,0,2.59333,0.0501727,1.01161,0.00129327,0.240451,-125.92,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,89,0.0792043,6.42486e-06,inf,0.000798449,0.124107,-144.091,5,0,0.188746,8.86885e-06,7.15544,0.000600548,7158.77,-123.207,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,90,0.0792043,6.42486e-06,inf,0.000798449,0.124107,-144.091,5,0,0.162202,1.36255e-06,4.97222,0.000735247,0.300797,-127.693,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,90,0.0792043,6.42486e-06,inf,0.000798449,0.124107,-144.091,5,0,0.0947159,0.117098,3.10534e+06,0.00179936,0.236307,-154.516,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,90,0.16348,5.05238e-05,3.99999,0.00073669,0.343759,-131.212,5,0,0.0564247,2.59587e-06,inf,0.000798743,0.417671,-131.866,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,90,0.16348,5.05238e-05,3.99999,0.00073669,0.343759,-131.212,5,0,0.0564247,2.59587e-06,inf,0.000798743,0.417671,-131.866,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,91,0.0743471,4.20753e-07,7.80776,0.000868802,0.106259,-138.763,5,0,0.150948,0.00764434,3,0.000831951,0.111665,-125.621,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,91,0.0914805,1.12279e-09,4.23029,0.000868526,0.456519,-136.589,5,0,0.0959098,2.65607e-05,4.13901,0.000869613,0.739938,-134.754,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,91,0.153235,3.45106e-06,4,0.000870708,0.195776,-144.826,5,0,2311.58,0.137143,1.00003,0.00212082,11661,-129.581,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,91,0.153235,3.45106e-06,4,0.000870708,0.195776,-144.826,5,0,2311.58,0.137143,1.00003,0.00212082,11661,-129.581,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,92,0.0400607,3.40472e-07,24.784,0.00107029,0.205956,-157.684,5,0,0.0416568,9.80166e-06,19.2999,0.00106969,0.2262,-156.88,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,92,NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,92,0.054042,8.27237e-08,3.00014,0.000936031,0.188908,-136.866,5,0,0.0600327,1.16818e-06,3,0.000936434,0.30706,-133.848,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,92,0.054042,8.27237e-08,3.00014,0.000936031,0.188908,-136.866,5,0,8265.88,4.03339e-07,1,0.000873058,0.608827,-118.818,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,93,0.0311611,3.85937e-07,59.7929,0.00113385,0.180823,-170.845,5,0,0.0343776,1.57627e-07,20.1892,0.00113418,0.215086,-169.034,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,93,NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,93,0.0287896,1.95332e-09,60.4482,0.000869588,0.250001,-128.757,5,0,0.0330337,2.04455e-07,16.7582,0.000869234,0.377931,-126.232,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,93,0.120469,3.82504e-06,4.20885,0.000735057,0.158517,-130.126,5,0,0.0959098,2.65607e-05,4.13901,0.000869613,0.739938,-134.754,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,94,0.0425849,1.05522e-07,1.40458e+06,0.00106593,0.186572,-167.54,5,0,0.0452971,3.58799e-08,182444,0.00106819,0.233853,-165.142,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,94,0.0751379,2.06159e-08,5.80335,0.00100227,0.130303,-164.122,5,0,7.34562,0.0207684,1.01143,0.00112346,0.250171,-143.468,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,94,0.0373849,0.0632154,182009,0.001371,3.51152e+06,-124.924,5,0,50.1829,0.0642183,1.00058,0.00171468,0.55478,-148.563,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,94,0.0373849,0.0632154,182009,0.001371,3.51152e+06,-124.924,5,0,0.0373849,0.0632154,182009,0.001371,3.51152e+06,-124.924,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,95,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,7.34562,0.0207684,1.01143,0.00112346,0.250171,-143.468,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,95,NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,95,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,7.34562,0.0207684,1.01143,0.00112346,0.250171,-143.468,5,0
